yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-56.0,-105.07,-65.71,-4.82,28.93,-221.3,-0.11,0.66,-0.02
-34.0,-117.86,-45.1,60.6,18.37,-111.9,0.9,0.62,0.86
7.9,-110.33,-18.57,118.73,15.69,-61.5,0.59,0.09,1.05
32.5,-79.67,-29.86,-4.22,-48.62,129.8,0.4,0.57,0.72
-28.0,-101.69,-68.56,-223.66,-81.37,-17.0,-0.31,0.72,0.33
-50.0,-103.69,-52.24,40.19,86.18,-217.1,-0.16,0.56,0.09
-27.0,-102.33,-20.46,64.87,-68.55,-132.0,0.79,0.66,0.91
20.61,-94.27,-2.32,92.47,6.61,30.55,0.12,0.33,1.08
28.1,-90.67,-52.75,-60.46,107.56,125.0,-0.02,0.7,0.67
-57.0,-100.8,-78.71,-165.97,-96.66,-11.0,-0.37,0.51,0.45
-40.0,-94.74,-49.81,50.19,-21.47,-195.0,0.16,0.71,0.11
-33.0,-80.51,-21.17,110.65,-13.36,-105.0,0.67,0.77,0.91
20.62,-95.68,4.68,61.31,10.6,79.25,0.33,0.48,0.93
21.2,-82.56,-48.54,-211.43,4.71,108.5,-0.23,0.79,0.52
-42.0,-101.4,-78.65,-115.59,-51.21,-22.0,-0.35,0.5,0.21
-54.0,-121.76,-61.86,101.82,4.26,-154.4,0.55,0.78,0.3
-26.0,-110.7,-28.61,97.76,41.53,-130.7,0.51,0.41,1.05
35.6,-91.26,-22.67,90.85,-71.24,79.31,-0.38,0.14,0.85
12.0,-96.33,-75.99,-221.66,42.41,82.1,-0.05,0.83,0.51
-64.0,-91.27,-84.03,-132.01,-82.87,-16.0,0.12,0.38,0.21
-32.0,-96.79,-63.21,54.33,-92.89,-212.0,0.52,0.79,0.33
-8.2,-81.42,-27.88,115.06,21.11,-103.0,0.81,0.44,0.93
25.1,-60.53,-26.39,6.75,58.4,137.03,0.83,0.09,1.28
11.0,-74.05,-73.75,-223.22,-28.09,46.0,-0.29,0.58,0.36
-65.0,-64.67,-82.81,-46.07,10.55,-250.0,-0.14,0.71,0.07
-35.0,-68.98,-56.53,61.77,-35.02,-123.0,0.85,0.65,0.62
-1.4,-62.84,-27.9,120.75,44.79,-31.8,0.65,0.19,0.9
32.7,-50.89,-34.92,-10.89,70.6,96.72,0.17,0.68,0.49
-2.3,-66.39,-86.5,-201.88,-58.6,42.0,-0.12,0.79,0.32
-58.0,-74.89,-78.95,-51.4,29.9,-250.0,-0.0,0.75,0.17
